id,time_ms,longitude,latitude,depth_km,magnitude,mag_type,place,sig,felt,cdi,mmi,alert,tsunami,type,url,time
us6000jjhf,1674131104483,-88.9575,12.6716,43.139,4.4,mb,off the coast of Central America,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjhf,2023-01-19 12:25:04.483000+00:00
us7000j5hq,1674131389742,126.987,2.7749,41.554,4.7,mb,Molucca Sea,340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5hq,2023-01-19 12:29:49.742000+00:00
us7000j5ht,1674133221304,127.0475,2.9462,52.185,4.8,mb,"171 km NW of Tobelo, Indonesia",354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5ht,2023-01-19 13:00:21.304000+00:00
us7000j5hv,1674133267890,145.0324,13.7689,117.221,4.9,mb,"30 km NNE of Yigo Village, Guam",381,31.0,3.7,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5hv,2023-01-19 13:01:07.890000+00:00
us7000j5ig,1674138532309,126.8131,4.3296,46.66,4.4,mb,"191 km SE of Sarangani, Philippines",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5ig,2023-01-19 14:28:52.309000+00:00
us6000jjhp,1674139106746,145.6384,19.4677,190.032,4.2,mb,"Maug Islands region, Northern Mariana Islands",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjhp,2023-01-19 14:38:26.746000+00:00
us6000jjhq,1674140616418,127.0919,2.7909,52.848,4.5,mb,Molucca Sea,312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjhq,2023-01-19 15:03:36.418000+00:00
us6000jjhr,1674141092465,165.9967,-10.4925,147.087,4.8,mb,"33 km NE of Lata, Solomon Islands",354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjhr,2023-01-19 15:11:32.465000+00:00
us6000jjhs,1674141613295,126.5695,2.5129,56.608,4.1,mb,Molucca Sea,259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjhs,2023-01-19 15:20:13.295000+00:00
us7000j5im,1674141619506,152.9171,52.8221,509.445,4.4,mb,"286 km WNW of Ozernovskiy, Russia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5im,2023-01-19 15:20:19.506000+00:00
us7000j5jy,1674147304577,-179.0093,-17.3333,552.917,4.5,mb,"195 km ENE of Levuka, Fiji",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5jy,2023-01-19 16:55:04.577000+00:00
us7000j5ke,1674147453092,-103.8523,-35.7326,10.0,4.8,mb,southeast of Easter Island,354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5ke,2023-01-19 16:57:33.092000+00:00
us6000jji8,1674148134733,127.1475,2.6248,58.127,4.2,mb,Molucca Sea,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jji8,2023-01-19 17:08:54.733000+00:00
us6000jjhu,1674149125360,-85.3514,1.1421,10.0,4.6,mb,off the coast of Ecuador,326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjhu,2023-01-19 17:25:25.360000+00:00
us7000j5kj,1674150221167,-85.3077,1.222,10.0,4.8,mb,off the coast of Ecuador,354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5kj,2023-01-19 17:43:41.167000+00:00
us7000j5kl,1674150691397,126.8195,2.7314,46.251,4.7,mb,"172 km NW of Tobelo, Indonesia",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5kl,2023-01-19 17:51:31.397000+00:00
us7000j5km,1674150764335,-174.1303,-21.3768,10.0,5.0,mww,"85 km E of ‘Ohonua, Tonga",385,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5km,2023-01-19 17:52:44.335000+00:00
us7000j5kw,1674152777407,-89.8728,13.9676,9.693,4.1,mb,"5 km NNW of Ahuachapán, El Salvador",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5kw,2023-01-19 18:26:17.407000+00:00
us7000j5kz,1674154297067,126.8328,2.6425,54.043,4.5,mb,"165 km NW of Tobelo, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5kz,2023-01-19 18:51:37.067000+00:00
us6000jji0,1674155106195,98.4494,-0.0559,61.761,4.4,mb,"Kepulauan Batu, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jji0,2023-01-19 19:05:06.195000+00:00
us6000jji3,1674159497163,127.1185,2.7685,39.868,4.3,mb,"151 km NW of Tobelo, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jji3,2023-01-19 20:18:17.163000+00:00
us7000j5ls,1674160520072,127.0244,2.7314,51.227,4.7,mb,"155 km NW of Tobelo, Indonesia",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5ls,2023-01-19 20:35:20.072000+00:00
us7000j5lv,1674161646460,-149.7755,56.253,10.0,4.2,mb,"214 km SE of Chiniak, Alaska",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5lv,2023-01-19 20:54:06.460000+00:00
us7000j5md,1674164709824,123.6367,6.8183,601.163,4.2,mb,"Moro Gulf, Mindanao, Philippines",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5md,2023-01-19 21:45:09.824000+00:00
us7000j5mh,1674164946734,126.9991,2.7117,58.29,4.3,mb,"156 km NW of Tobelo, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5mh,2023-01-19 21:49:06.734000+00:00
us6000jji6,1674171467445,-178.9359,-21.2868,616.277,4.2,mb,Fiji region,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jji6,2023-01-19 23:37:47.445000+00:00
us7000j5ne,1674174565301,23.4375,32.7149,10.0,4.1,mb,"75 km E of Darnah, Libya",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5ne,2023-01-20 00:29:25.301000+00:00
us7000j5ni,1674176235885,-87.7379,11.9045,42.511,4.2,mb,"88 km SW of Corinto, Nicaragua",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5ni,2023-01-20 00:57:15.885000+00:00
us7000j5nn,1674177611002,80.4047,35.4553,10.0,4.3,mb,Xinjiang-Xizang border region,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5nn,2023-01-20 01:20:11.002000+00:00
us6000jjnr,1674177904964,126.9659,2.6943,35.0,4.3,mb,"157 km NW of Tobelo, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjnr,2023-01-20 01:25:04.964000+00:00
us6000jjns,1674180308536,166.9785,-12.5063,223.231,4.2,mb,"163 km NNW of Sola, Vanuatu",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjns,2023-01-20 02:05:08.536000+00:00
us7000j5p0,1674184290653,-172.9496,-15.4313,10.0,4.9,mb,"107 km ENE of Hihifo, Tonga",369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5p0,2023-01-20 03:11:30.653000+00:00
us7000j5pe,1674186032987,122.9331,-7.4739,544.33,4.4,mb,"149 km NNE of Maumere, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5pe,2023-01-20 03:40:32.987000+00:00
us6000jjnu,1674186359360,167.028,-15.0137,30.32,4.4,mb,"5 km WNW of Port-Olry, Vanuatu",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjnu,2023-01-20 03:45:59.360000+00:00
us7000j5pg,1674186364473,70.6378,38.9015,10.0,4.7,mb,"26 km ESE of Rasht, Tajikistan",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5pg,2023-01-20 03:46:04.473000+00:00
us7000j5pn,1674190314137,159.3339,-56.2996,10.0,4.7,mb,Macquarie Island region,340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5pn,2023-01-20 04:51:54.137000+00:00
us7000j5ps,1674193043862,31.6537,36.089,87.455,4.2,mb,"58 km SSW of Türkler, Turkey",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5ps,2023-01-20 05:37:23.862000+00:00
us7000j5pu,1674193708582,142.1003,38.9239,47.894,5.0,mb,"37 km ESE of ?funato, Japan",386,3.0,3.1,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5pu,2023-01-20 05:48:28.582000+00:00
us6000jjnz,1674197363096,-29.3742,42.0094,10.0,4.6,mb,Azores Islands region,326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjnz,2023-01-20 06:49:23.096000+00:00
nc73834441,1674201674570,-123.8753333,41.128,25.27,4.26,mw,"16km WSW of Weitchpec, CA",486,504.0,4.1,4.073,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73834441,2023-01-20 08:01:14.570000+00:00
us6000jjp7,1674204347460,126.7468,4.2931,40.37,4.4,mb,"187 km SE of Sarangani, Philippines",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjp7,2023-01-20 08:45:47.460000+00:00
us7000j5qh,1674205088992,128.5719,3.5848,11.49,4.9,mb,"214 km NNE of Tobelo, Indonesia",369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5qh,2023-01-20 08:58:08.992000+00:00
us6000jjp3,1674205178466,-173.8312,-17.5286,129.196,4.3,mb,"125 km N of Neiafu, Tonga",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjp3,2023-01-20 08:59:38.466000+00:00
us7000j5s7,1674211214498,127.0761,3.0079,53.381,4.7,mb,"175 km NW of Tobelo, Indonesia",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5s7,2023-01-20 10:40:14.498000+00:00
us7000j5sc,1674213820603,-62.1529,16.1397,162.0,6.1,mww,"40 km WSW of Pointe-Noire, Guadeloupe",646,170.0,4.3,4.46,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5sc,2023-01-20 11:23:40.603000+00:00
us6000jjpu,1674217780141,127.0225,2.8439,41.473,4.3,mb,Molucca Sea,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpu,2023-01-20 12:29:40.141000+00:00
us7000j5sy,1674218475534,-176.3063,-27.9526,10.0,5.4,mww,Kermadec Islands region,449,,,2.442,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5sy,2023-01-20 12:41:15.534000+00:00
us7000j5t0,1674218502991,141.7096,34.4397,10.0,4.3,mb,"149 km ESE of Katsuura, Japan",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5t0,2023-01-20 12:41:42.991000+00:00
us6000jjpg,1674220794155,140.7431,-2.3748,25.878,4.4,mb,"near the north coast of Papua, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpg,2023-01-20 13:19:54.155000+00:00
us6000jjp9,1674224986068,126.9301,2.9926,35.061,4.0,mb,Molucca Sea,246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjp9,2023-01-20 14:29:46.068000+00:00
us6000jjpe,1674232872155,148.0752,44.943,10.628,4.1,mb,"35 km SSE of Kuril’sk, Russia",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpe,2023-01-20 16:41:12.155000+00:00
us7000j5vl,1674233003840,81.8588,33.6574,10.0,4.3,mb,western Xizang,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5vl,2023-01-20 16:43:23.840000+00:00
us6000jjpf,1674236420699,-179.786,-23.2245,537.957,4.4,mb,south of the Fiji Islands,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpf,2023-01-20 17:40:20.699000+00:00
us7000j5vr,1674236974758,126.9444,2.745,24.625,5.0,mb,"163 km NW of Tobelo, Indonesia",385,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5vr,2023-01-20 17:49:34.758000+00:00
us7000j5vt,1674237906768,101.811,-5.2579,22.008,4.5,mb,"168 km SSW of Bengkulu, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5vt,2023-01-20 18:05:06.768000+00:00
us7000j5vu,1674237941219,141.566,37.7473,61.691,4.5,mb,"57 km ENE of Namie, Japan",312,2.0,2.7,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5vu,2023-01-20 18:05:41.219000+00:00
us6000jjpp,1674238511774,101.8081,-5.2051,27.585,4.4,mb,"southwest of Sumatra, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpp,2023-01-20 18:15:11.774000+00:00
us6000jjpi,1674241451226,127.3055,2.176,109.974,4.3,mb,"92 km WNW of Tobelo, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpi,2023-01-20 19:04:11.226000+00:00
us6000jjpj,1674243239222,126.9995,2.8487,51.607,4.0,mb,"167 km NW of Tobelo, Indonesia",246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpj,2023-01-20 19:33:59.222000+00:00
us6000jjpk,1674244663576,126.7544,2.6372,40.771,4.2,mb,Molucca Sea,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpk,2023-01-20 19:57:43.576000+00:00
us6000jjpl,1674245653206,-178.4823,-21.3859,507.108,4.4,mb,Fiji region,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjpl,2023-01-20 20:14:13.206000+00:00
us7000j5wu,1674250251083,34.3521,-3.9917,10.0,4.6,mb,"30 km N of Kiomboi, Tanzania",327,3.0,3.4,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5wu,2023-01-20 21:30:51.083000+00:00
us7000j5x2,1674252579053,-63.0824,-26.7506,596.837,6.8,mww,"29 km SW of Campo Gallo, Argentina",718,17.0,4.1,2.856,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5x2,2023-01-20 22:09:39.053000+00:00
us7000j5xr,1674254845624,-68.9255,-19.9447,123.609,4.5,mb,"79 km SSW of Colchane, Chile",312,1.0,2.7,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5xr,2023-01-20 22:47:25.624000+00:00
pr2023020000,1674258045770,-65.744,19.5,116.0,4.01,md,"118 km N of Suárez, Puerto Rico",248,1.0,2.7,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2023020000,2023-01-20 23:40:45.770000+00:00
us6000jjq5,1674263349142,-179.7343,-23.2722,524.899,4.4,mb,south of the Fiji Islands,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjq5,2023-01-21 01:09:09.142000+00:00
us7000j5zi,1674263677658,126.7277,2.3923,49.806,4.5,mb,"160 km WNW of Tobelo, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5zi,2023-01-21 01:14:37.658000+00:00
us7000j5zk,1674265847052,-66.6805,-21.4566,228.178,4.0,mb,"74 km SW of Atocha, Bolivia",246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5zk,2023-01-21 01:50:47.052000+00:00
us7000j5zt,1674269436322,96.195,3.2514,46.404,4.5,mb,"87 km NNW of Sinabang, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5zt,2023-01-21 02:50:36.322000+00:00
us7000j603,1674273489650,127.054,2.7552,44.905,5.1,mb,"155 km NW of Tobelo, Indonesia",400,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j603,2023-01-21 03:58:09.650000+00:00
us7000j605,1674273929561,-70.755,-18.2909,42.939,4.0,mwr,"51 km SSW of Las Yaras, Peru",246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j605,2023-01-21 04:05:29.561000+00:00
us7000j606,1674274030041,-163.628,53.49,28.952,4.6,mb,"Unimak Island region, Alaska",326,,,1.165,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j606,2023-01-21 04:07:10.041000+00:00
us6000jjqa,1674278769631,126.9975,2.7721,55.782,4.3,mb,Molucca Sea,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqa,2023-01-21 05:26:09.631000+00:00
us7000j60t,1674280042211,-25.6604,-57.2805,44.648,4.9,mb,South Sandwich Islands region,369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j60t,2023-01-21 05:47:22.211000+00:00
us6000jjqe,1674280561510,168.2376,-15.2035,10.742,4.4,mb,"120 km ENE of Luganville, Vanuatu",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqe,2023-01-21 05:56:01.510000+00:00
us7000j610,1674281828477,127.0146,2.7842,52.582,4.7,mb,"160 km NW of Tobelo, Indonesia",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j610,2023-01-21 06:17:08.477000+00:00
us7000j612,1674283890971,-68.5174,-21.1036,149.1,4.1,mb,"155 km NNE of Calama, Chile",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j612,2023-01-21 06:51:30.971000+00:00
us6000jjqd,1674287346541,125.1035,12.7217,35.0,4.3,mb,"8 km NE of Cabodiongan, Philippines",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqd,2023-01-21 07:49:06.541000+00:00
us7000j61d,1674287826952,-32.2519,3.9853,10.0,4.9,mb,central Mid-Atlantic Ridge,369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j61d,2023-01-21 07:57:06.952000+00:00
us6000jjqf,1674292743398,129.7134,-6.628,147.489,4.2,mb,Banda Sea,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqf,2023-01-21 09:19:03.398000+00:00
us6000jjqm,1674292856693,-176.0493,-28.3401,10.0,4.6,mb,Kermadec Islands region,326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqm,2023-01-21 09:20:56.693000+00:00
us7000j61s,1674293080484,127.0662,2.7651,42.036,4.5,mb,"155 km NW of Tobelo, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j61s,2023-01-21 09:24:40.484000+00:00
us6000jjqh,1674297270855,-176.3344,-28.0757,10.0,4.4,mb,Kermadec Islands region,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqh,2023-01-21 10:34:30.855000+00:00
us6000jjqj,1674298052643,-176.7576,-28.3884,33.211,4.3,mb,Kermadec Islands region,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqj,2023-01-21 10:47:32.643000+00:00
us7000j623,1674299669784,141.5525,37.1807,44.118,4.3,mb,"59 km SE of Namie, Japan",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j623,2023-01-21 11:14:29.784000+00:00
us6000jjqk,1674301797998,126.909,2.6374,53.379,4.1,mb,"158 km NW of Tobelo, Indonesia",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqk,2023-01-21 11:49:57.998000+00:00
us7000j62b,1674302238083,126.1542,9.486,57.113,4.4,mb,"23 km N of Cortes, Philippines",298,1.0,4.1,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j62b,2023-01-21 11:57:18.083000+00:00
us7000j62k,1674307563753,145.7963,18.3191,153.639,4.8,mb,"Pagan region, Northern Mariana Islands",354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j62k,2023-01-21 13:26:03.753000+00:00
us7000j62m,1674307748389,132.8145,-4.4634,10.0,4.6,mb,"129 km N of Tual, Indonesia",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j62m,2023-01-21 13:29:08.389000+00:00
us7000j62n,1674307917963,36.3823,34.7103,10.0,4.3,mb,"12 km ENE of Tallkalakh, Syria",289,9.0,4.8,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j62n,2023-01-21 13:31:57.963000+00:00
us6000jjql,1674309048821,-178.3412,-17.6822,567.286,4.4,mb,"251 km E of Levuka, Fiji",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjql,2023-01-21 13:50:48.821000+00:00
us7000j62w,1674311872676,-68.4459,-21.6464,138.474,4.4,mb,"102 km NNE of Calama, Chile",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j62w,2023-01-21 14:37:52.676000+00:00
us7000j631,1674313154070,125.7624,5.9755,78.819,4.6,mb,"9 km ESE of Mangili, Philippines",326,2.0,2.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j631,2023-01-21 14:59:14.070000+00:00
us7000j632,1674313346712,126.8245,3.0934,49.602,4.4,mb,"200 km NW of Tobelo, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j632,2023-01-21 15:02:26.712000+00:00
us7000j634,1674314318993,-163.6601,53.4323,35.0,4.2,mb,"159 km S of False Pass, Alaska",271,,,1.0,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j634,2023-01-21 15:18:38.993000+00:00
us7000j63n,1674315457736,-179.2302,50.9417,10.0,4.0,ml,"208 km WSW of Adak, Alaska",246,,,4.543,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j63n,2023-01-21 15:37:37.736000+00:00
us7000j636,1674316553909,102.1499,-2.1553,203.741,4.3,mb,"85 km E of Sungai Penuh, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j636,2023-01-21 15:55:53.909000+00:00
us6000jjqp,1674317164744,-176.5414,-27.3167,35.0,4.8,mb,Kermadec Islands region,354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqp,2023-01-21 16:06:04.744000+00:00
us6000jjqq,1674321646563,170.3823,-22.0651,19.579,4.6,mb,"264 km ESE of Tadine, New Caledonia",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqq,2023-01-21 17:20:46.563000+00:00
us6000jjqr,1674321846444,126.6547,2.657,35.0,4.5,mb,"182 km NW of Tobelo, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqr,2023-01-21 17:24:06.444000+00:00
us6000jjqs,1674323020707,126.8934,2.7118,47.837,4.3,mb,"165 km NW of Tobelo, Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqs,2023-01-21 17:43:40.707000+00:00
us7000j63m,1674323988588,-82.6515,5.0489,10.0,4.6,mb,south of Panama,326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j63m,2023-01-21 17:59:48.588000+00:00
us6000jjqu,1674326996155,-175.9879,-28.277,10.0,4.6,mb,Kermadec Islands region,326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqu,2023-01-21 18:49:56.155000+00:00
us7000j656,1674327607569,-96.3798,15.8285,37.995,4.2,mb,"3 km NW of San Isidro Apango, Mexico",272,3.0,3.4,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j656,2023-01-21 19:00:07.569000+00:00
us7000j63w,1674328827327,-33.2571,57.4164,10.0,5.3,mww,Reykjanes Ridge,432,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j63w,2023-01-21 19:20:27.327000+00:00
us7000j640,1674328940511,-33.34,57.499,10.0,4.8,mb,Reykjanes Ridge,354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j640,2023-01-21 19:22:20.511000+00:00
us7000j63x,1674329119866,94.9961,4.5674,58.309,4.5,mb,"114 km SSW of Banda Aceh, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j63x,2023-01-21 19:25:19.866000+00:00
us7000j644,1674330568646,-33.2978,57.4043,10.0,5.7,mww,Reykjanes Ridge,500,,,0.0,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j644,2023-01-21 19:49:28.646000+00:00
us7000j646,1674331610880,126.9929,2.7214,28.931,5.1,mww,"157 km NW of Tobelo, Indonesia",400,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j646,2023-01-21 20:06:50.880000+00:00
us6000jjqy,1674333363215,-90.508,13.6541,70.498,4.5,mb,"37 km SE of Iztapa, Guatemala",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjqy,2023-01-21 20:36:03.215000+00:00
us6000jjr8,1674337470887,133.8265,-3.8582,10.0,4.4,mb,"Papua, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjr8,2023-01-21 21:44:30.887000+00:00
us7000j64i,1674337816768,-71.9964,-15.116,118.247,4.3,mb,"40 km ENE of Orcopampa, Peru",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j64i,2023-01-21 21:50:16.768000+00:00
us7000j64j,1674338219128,-8.4919,-48.9141,10.0,4.8,mb,southern Mid-Atlantic Ridge,354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j64j,2023-01-21 21:56:59.128000+00:00
us7000j64n,1674340530816,-33.3797,57.3809,10.0,5.3,mww,Reykjanes Ridge,432,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j64n,2023-01-21 22:35:30.816000+00:00
us6000jjr1,1674341357849,126.1014,2.4201,35.0,4.3,mb,"162 km NE of Laikit, Laikit II (Dimembe), Indonesia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjr1,2023-01-21 22:49:17.849000+00:00
us7000j66x,1674341509417,-26.6842,-56.2745,82.642,4.7,mb,South Sandwich Islands region,340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j66x,2023-01-21 22:51:49.417000+00:00
us6000jjr2,1674342431666,124.9072,6.4722,10.0,4.2,mb,"Mindanao, Philippines",272,1.0,2.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jjr2,2023-01-21 23:07:11.666000+00:00
us7000j64y,1674343304750,126.7181,6.91,140.577,4.4,mb,"Mindanao, Philippines",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j64y,2023-01-21 23:21:44.750000+00:00
